inning,half,outs,base_state,score_diff,win_prob,n
4,bottom,0,6,1,0.84124,181
4,bottom,0,6,2,0.90759,122
4,bottom,0,6,3,0.95079,81
4,bottom,0,6,4,0.9761,55
4,bottom,0,6,5,0.98944,37
4,bottom,0,6,6,0.99,25
4,bottom,0,7,-6,0.11925,18
4,bottom,0,7,-5,0.19705,26
4,bottom,0,7,-4,0.29956,39
4,bottom,0,7,-3,0.42105,58
4,bottom,0,7,-2,0.55063,87
4,bottom,0,7,-1,0.67498,130
4,bottom,0,7,0,0.78236,193
4,bottom,0,7,1,0.86578,130
4,bottom,0,7,2,0.92409,87
4,bottom,0,7,3,0.96077,58
4,bottom,0,7,4,0.98152,39
4,bottom,0,7,5,0.99,26
4,bottom,0,7,6,0.99,18
4,bottom,1,0,-6,0.03256,315
4,bottom,1,0,-5,0.06453,471
4,bottom,1,0,-4,0.11679,702
4,bottom,1,0,-3,0.19363,1047
4,bottom,1,0,-2,0.29526,1563
4,bottom,1,0,-1,0.41621,2331
4,bottom,1,0,0,0.54572,3478
4,bottom,1,0,1,0.67051,2331
4,bottom,1,0,2,0.77869,1563
4,bottom,1,0,3,0.86308,1047
4,bottom,1,0,4,0.92231,702
4,bottom,1,0,5,0.95971,471
4,bottom,1,0,6,0.98096,315
4,bottom,1,1,-6,0.0391,174
4,bottom,1,1,-5,0.07572,259
4,bottom,1,1,-4,0.13395,386
4,bottom,1,1,-3,0.2173,576
4,bottom,1,1,-2,0.32462,859
4,bottom,1,1,-1,0.44893,1282
4,bottom,1,1,0,0.57852,1913
4,bottom,1,1,1,0.70005,1282
4,bottom,1,1,2,0.80262,859
4,bottom,1,1,3,0.8805,576
4,bottom,1,1,4,0.93371,386
4,bottom,1,1,5,0.96642,259
4,bottom,1,1,6,0.9845,174
4,bottom,1,2,-6,0.04358,95
4,bottom,1,2,-5,0.0832,141
4,bottom,1,2,-4,0.14519,211
4,bottom,1,2,-3,0.23247,314
4,bottom,1,2,-2,0.34302,469
4,bottom,1,2,-1,0.46901,699
4,bottom,1,2,0,0.5982,1043
4,bottom,1,2,1,0.71741,699
4,bottom,1,2,2,0.81637,469
4,bottom,1,2,3,0.8903,314
4,bottom,1,2,4,0.93998,211
4,bottom,1,2,5,0.97003,141
4,bottom,1,2,6,0.98637,95
4,bottom,1,3,-6,0.05064,57
4,bottom,1,3,-5,0.09476,85
4,bottom,1,3,-4,0.16221,126
4,bottom,1,3,-3,0.25498,189
4,bottom,1,3,-2,0.36979,281
4,bottom,1,3,-1,0.49763,420
4,bottom,1,3,0,0.62571,626
4,bottom,1,3,1,0.74118,420
4,bottom,1,3,2,0.83483,281
4,bottom,1,3,3,0.90319,189
4,bottom,1,3,4,0.94808,126
4,bottom,1,3,5,0.97459,85
4,bottom,1,3,6,0.98869,57
4,bottom,1,4,-6,0.05293,32
4,bottom,1,4,-5,0.09845,47
4,bottom,1,4,-4,0.16755,70
4,bottom,1,4,-3,0.26195,105
4,bottom,1,4,-2,0.37796,156
4,bottom,1,4,-1,0.50623,233
4,bottom,1,4,0,0.63385,348
4,bottom,1,4,1,0.7481,233
4,bottom,1,4,2,0.84013,156
4,bottom,1,4,3,0.90683,105
4,bottom,1,4,4,0.95033,70
4,bottom,1,4,5,0.97584,47
4,bottom,1,4,6,0.98931,32
4,bottom,1,5,-6,0.05958,32
4,bottom,1,5,-5,0.10904,47
4,bottom,1,5,-4,0.18271,70
4,bottom,1,5,-3,0.28144,105
4,bottom,1,5,-2,0.40049,156
4,bottom,1,5,-1,0.52964,233
4,bottom,1,5,0,0.65573,348
4,bottom,1,5,1,0.76647,233
4,bottom,1,5,2,0.854,156
4,bottom,1,5,3,0.91625,105
4,bottom,1,5,4,0.95607,70
4,bottom,1,5,5,0.97899,47
4,bottom,1,5,6,0.99,32
4,bottom,1,6,-6,0.06971,22
4,bottom,1,6,-5,0.1248,33
4,bottom,1,6,-4,0.20475,49
4,bottom,1,6,-3,0.30915,73
4,bottom,1,6,-2,0.43181,109
4,bottom,1,6,-1,0.56147,163
4,bottom,1,6,0,0.68479,243
4,bottom,1,6,1,0.79034,163
4,bottom,1,6,2,0.87162,109
4,bottom,1,6,3,0.92794,73
4,bottom,1,6,4,0.96304,49
4,bottom,1,6,5,0.98273,33
4,bottom,1,6,6,0.99,22
4,bottom,1,7,-6,0.07722,16
4,bottom,1,7,-5,0.13622,24
4,bottom,1,7,-4,0.22039,35
4,bottom,1,7,-3,0.32838,52
4,bottom,1,7,-2,0.45307,78
4,bottom,1,7,-1,0.5826,117
4,bottom,1,7,0,0.70368,174
4,bottom,1,7,1,0.80551,117
4,bottom,1,7,2,0.88257,78
4,bottom,1,7,3,0.93505,52
4,bottom,1,7,4,0.96719,35
4,bottom,1,7,5,0.98491,24
4,bottom,1,7,6,0.99,16
4,bottom,2,0,-6,0.02902,298
4,bottom,2,0,-5,0.05835,444
4,bottom,2,0,-4,0.1071,663
4,bottom,2,0,-3,0.17995,989
4,bottom,2,0,-2,0.27792,1476
4,bottom,2,0,-1,0.39646,2202
4,bottom,2,0,0,0.52549,3284
4,bottom,2,0,1,0.65187,2202
4,bottom,2,0,2,0.76326,1476
4,bottom,2,0,3,0.8516,989
4,bottom,2,0,4,0.91463,663
4,bottom,2,0,5,0.95509,444
4,bottom,2,0,6,0.97846,298
4,bottom,2,1,-6,0.03185,164
4,bottom,2,1,-5,0.06331,244
4,bottom,2,1,-4,0.11488,365
4,bottom,2,1,-3,0.19095,544
4,bottom,2,1,-2,0.29189,812
4,bottom,2,1,-1,0.41239,1211
4,bottom,2,1,0,0.54184,1806
4,bottom,2,1,1,0.66695,1211
4,bottom,2,1,2,0.77577,812
4,bottom,2,1,3,0.86092,544
4,bottom,2,1,4,0.92087,365
4,bottom,2,1,5,0.95885,244
4,bottom,2,1,6,0.9805,164
4,bottom,2,2,-6,0.03413,89
4,bottom,2,2,-5,0.06725,133
4,bottom,2,2,-4,0.12101,199
4,bottom,2,2,-3,0.19951,297
4,bottom,2,2,-2,0.30263,443
4,bottom,2,2,-1,0.4245,660
4,bottom,2,2,0,0.55412,985
4,bottom,2,2,1,0.67815,660
4,bottom,2,2,2,0.78494,443
4,bottom,2,2,3,0.86767,297
4,bottom,2,2,4,0.92535,199
4,bottom,2,2,5,0.96151,133
4,bottom,2,2,6,0.98192,89
4,bottom,2,3,-6,0.03694,54
4,bottom,2,3,-5,0.07206,80
4,bottom,2,3,-4,0.12839,119
4,bottom,2,3,-3,0.2097,178
4,bottom,2,3,-2,0.31528,266
4,bottom,2,3,-1,0.43862,396
4,bottom,2,3,0,0.56828,591
4,bottom,2,3,1,0.69091,396
4,bottom,2,3,2,0.79529,266
4,bottom,2,3,3,0.87521,178
4,bottom,2,3,4,0.93028,119
4,bottom,2,3,5,0.96442,80
4,bottom,2,3,6,0.98346,54
4,bottom,2,4,-6,0.03498,30
4,bottom,2,4,-5,0.06871,44
4,bottom,2,4,-4,0.12326,66
4,bottom,2,4,-3,0.20263,99
4,bottom,2,4,-2,0.30651,148
4,bottom,2,4,-1,0.42886,220
4,bottom,2,4,0,0.5585,328
4,bottom,2,4,1,0.68212,220
4,bottom,2,4,2,0.78817,148
4,bottom,2,4,3,0.87004,99
4,bottom,2,4,4,0.9269,66
4,bottom,2,4,5,0.96243,44
4,bottom,2,4,6,0.98241,30
4,bottom,2,5,-6,0.03826,30
4,bottom,2,5,-5,0.07428,44
4,bottom,2,5,-4,0.13178,66
4,bottom,2,5,-3,0.21434,99
4,bottom,2,5,-2,0.32098,148
4,bottom,2,5,-1,0.44493,220
4,bottom,2,5,0,0.57456,328
4,bottom,2,5,1,0.69653,220
4,bottom,2,5,2,0.7998,148
4,bottom,2,5,3,0.87847,99
4,bottom,2,5,4,0.9324,66
4,bottom,2,5,5,0.96566,44
4,bottom,2,5,6,0.98411,30
4,bottom,2,6,-6,0.04111,21
4,bottom,2,6,-5,0.07908,31
4,bottom,2,6,-4,0.13903,46
4,bottom,2,6,-3,0.22418,69
4,bottom,2,6,-2,0.333,103
4,bottom,2,6,-1,0.45812,154
4,bottom,2,6,0,0.58756,230
4,bottom,2,6,1,0.70806,154
4,bottom,2,6,2,0.80899,103
4,bottom,2,6,3,0.88506,69
4,bottom,2,6,4,0.93664,46
4,bottom,2,6,5,0.96811,31
4,bottom,2,6,6,0.98539,21
4,bottom,2,7,-6,0.04631,15
4,bottom,2,7,-5,0.08769,22
4,bottom,2,7,-4,0.15185,33
4,bottom,2,7,-3,0.24134,49
4,bottom,2,7,-2,0.35365,74
4,bottom,2,7,-1,0.48045,110
4,bottom,2,7,0,0.60928,164
4,bottom,2,7,1,0.72704,110
4,bottom,2,7,2,0.82391,74
4,bottom,2,7,3,0.89559,49
4,bottom,2,7,4,0.94333,33
4,bottom,2,7,5,0.97193,22
4,bottom,2,7,6,0.98734,15
5,top,0,0,-6,0.02196,343
5,top,0,0,-5,0.0472,512
5,top,0,0,-4,0.09168,763
5,top,0,0,-3,0.16148,1139
5,top,0,0,-2,0.25902,1698
5,top,0,0,-1,0.38041,2534
5,top,0,0,0,0.51497,3780
5,top,0,0,1,0.64783,2534
5,top,0,0,2,0.76466,1698
5,top,0,0,3,0.85618,1139
5,top,0,0,4,0.92004,763
5,top,0,0,5,0.95971,512
5,top,0,0,6,0.98167,343
5,top,0,1,-6,0.016,189
5,top,0,1,-5,0.03577,281
5,top,0,1,-4,0.07217,420
5,top,0,1,-3,0.13185,626
5,top,0,1,-2,0.21898,934
5,top,0,1,-1,0.33227,1394
5,top,0,1,0,0.46346,2079
5,top,0,1,1,0.59879,1394
5,top,0,1,2,0.72312,934
5,top,0,1,3,0.82487,626
5,top,0,1,4,0.89903,420
5,top,0,1,5,0.94717,281
5,top,0,1,6,0.97501,189
5,top,0,2,-6,0.01298,103
5,top,0,2,-5,0.02975,153
5,top,0,2,-4,0.06151,229
5,top,0,2,-3,0.11505,342
5,top,0,2,-2,0.19543,510
5,top,0,2,-1,0.3029,760
5,top,0,2,0,0.43089,1134
5,top,0,2,1,0.56663,760
5,top,0,2,2,0.69488,510
5,top,0,2,3,0.8028,342
5,top,0,2,4,0.88369,229
5,top,0,2,5,0.93768,153
5,top,0,2,6,0.96979,103
5,top,0,3,-6,0.01,62
5,top,0,3,-5,0.02276,92
5,top,0,3,-4,0.0487,137
5,top,0,3,-3,0.09419,205
5,top,0,3,-2,0.1652,306
5,top,0,3,-1,0.26392,456
5,top,0,3,0,0.38616,680
5,top,0,3,1,0.52097,456
5,top,0,3,2,0.6534,306
5,top,0,3,3,0.76926,205
5,top,0,3,4,0.85957,137
5,top,0,3,5,0.92225,92
5,top,0,3,6,0.961,62
5,top,0,4,-6,0.01038,34
5,top,0,4,-5,0.02442,51
5,top,0,4,-4,0.05178,76
5,top,0,4,-3,0.09928,114
5,top,0,4,-2,0.17269,170
5,top,0,4,-1,0.27373,253
5,top,0,4,0,0.39759,378
5,top,0,4,1,0.53281,253
5,top,0,4,2,0.66431,170
5,top,0,4,3,0.77821,114
5,top,0,4,4,0.8661,76
5,top,0,4,5,0.92649,51
5,top,0,4,6,0.96345,34
5,top,0,5,-6,0.01,34
5,top,0,5,-5,0.01706,51
5,top,0,5,-4,0.03784,76
5,top,0,5,-3,0.07577,114
5,top,0,5,-2,0.13741,170
5,top,0,5,-1,0.22663,253
5,top,0,5,0,0.34163,378
5,top,0,5,1,0.47366,253
5,top,0,5,2,0.60867,170
5,top,0,5,3,0.73164,114
5,top,0,5,4,0.8314,76
5,top,0,5,5,0.90349,51
5,top,0,5,6,0.94988,34
5,top,0,6,-6,0.01,24
5,top,0,6,-5,0.01462,36
5,top,0,6,-4,0.03304,53
5,top,0,6,-3,0.06736,80
5,top,0,6,-2,0.12433,119
5,top,0,6,-1,0.20853,177
5,top,0,6,0,0.31934,265
5,top,0,6,1,0.44923,177
5,top,0,6,2,0.58485,119
5,top,0,6,3,0.71097,80
5,top,0,6,4,0.81545,53
5,top,0,6,5,0.89254,36
5,top,0,6,6,0.94319,24
5,top,0,7,-6,0.01,17
5,top,0,7,-5,0.01094,26
5,top,0,7,-4,0.02558,38
5,top,0,7,-3,0.05392,57
5,top,0,7,-2,0.10279,85
5,top,0,7,-1,0.17781,127
5,top,0,7,0,0.28038,189
5,top,0,7,1,0.40526,127
5,top,0,7,2,0.54069,85
5,top,0,7,3,0.67151,57
5,top,0,7,4,0.78407,38
5,top,0,7,5,0.87033,26
5,top,0,7,6,0.92921,17
5,top,1,0,-6,0.02636,309
5,top,1,0,-5,0.05536,460
5,top,1,0,-4,0.10514,687
5,top,1,0,-3,0.18122,1025
5,top,1,0,-2,0.28477,1529
5,top,1,0,-1,0.4103,2280
5,top,1,0,0,0.54584,3402
5,top,1,0,1,0.67619,2280
5,top,1,0,2,0.78786,1529
5,top,1,0,3,0.87306,1025
5,top,1,0,4,0.93096,687
5,top,1,0,5,0.966,460
5,top,1,0,6,0.98489,309
5,top,1,1,-6,0.02146,170
5,top,1,1,-5,0.04626,253
5,top,1,1,-4,0.09012,378
5,top,1,1,-3,0.15915,564
5,top,1,1,-2,0.25593,841
5,top,1,1,-1,0.37677,1254
5,top,1,1,0,0.51116,1871
5,top,1,1,1,0.64427,1254
5,top,1,1,2,0.76171,841
5,top,1,1,3,0.854,564
5,top,1,1,4,0.9186,378
5,top,1,1,5,0.95887,253
5,top,1,1,6,0.98123,170
5,top,1,2,-6,0.01888,93
5,top,1,2,-5,0.04135,138
5,top,1,2,-4,0.0818,206
5,top,1,2,-3,0.14664,307
5,top,1,2,-2,0.23918,459
5,top,1,2,-1,0.35682,684
5,top,1,2,0,0.49001,1021
5,top,1,2,1,0.62434,684
5,top,1,2,2,0.74499,459
5,top,1,2,3,0.84153,307
5,top,1,2,4,0.91032,206
5,top,1,2,5,0.95398,138
5,top,1,2,6,0.97866,93
5,top,1,3,-6,0.01566,56
5,top,1,3,-5,0.03511,83
5,top,1,3,-4,0.07101,124
5,top,1,3,-3,0.13003,184
5,top,1,3,-2,0.21647,275
5,top,1,3,-1,0.32917,410
5,top,1,3,0,0.46007,612
5,top,1,3,1,0.59548,410
5,top,1,3,2,0.72025,275
5,top,1,3,3,0.82265,184
5,top,1,3,4,0.89751,124
5,top,1,3,5,0.94625,83
5,top,1,3,6,0.97451,56
5,top,1,4,-6,0.0148,31
5,top,1,4,-5,0.03339,46
5,top,1,4,-4,0.06799,69
5,top,1,4,-3,0.12532,102
5,top,1,4,-2,0.2099,153
5,top,1,4,-1,0.32105,228
5,top,1,4,0,0.45112,340
5,top,1,4,1,0.58671,228
5,top,1,4,2,0.71261,153
5,top,1,4,3,0.81672,102
5,top,1,4,4,0.89342,69
5,top,1,4,5,0.94374,46
5,top,1,4,6,0.97314,31
5,top,1,5,-6,0.01264,31
5,top,1,5,-5,0.02906,46
5,top,1,5,-4,0.06027,69
5,top,1,5,-3,0.11307,102
5,top,1,5,-2,0.19261,153
5,top,1,5,-1,0.29933,228
5,top,1,5,0,0.42686,340
5,top,1,5,1,0.5626,228
5,top,1,5,2,0.69128,153
5,top,1,5,3,0.79994,102
5,top,1,5,4,0.88167,69
5,top,1,5,5,0.93642,46
5,top,1,5,6,0.96908,31
5,top,1,6,-6,0.01013,22
5,top,1,6,-5,0.02391,32
5,top,1,6,-4,0.05085,48
5,top,1,6,-3,0.09774,72
5,top,1,6,-2,0.17043,107
5,top,1,6,-1,0.27078,160
5,top,1,6,0,0.39416,238
5,top,1,6,1,0.52927,160
5,top,1,6,2,0.66106,107
5,top,1,6,3,0.77556,72
5,top,1,6,4,0.86417,48
5,top,1,6,5,0.92524,32
5,top,1,6,6,0.96273,22
5,top,1,7,-6,0.01,15
5,top,1,7,-5,0.0209,23
5,top,1,7,-4,0.04521,34
5,top,1,7,-3,0.08835,51
5,top,1,7,-2,0.15651,76
5,top,1,7,-1,0.25242,114
5,top,1,7,0,0.37262,170
5,top,1,7,1,0.50679,114
5,top,1,7,2,0.64018,76
5,top,1,7,3,0.75831,51
5,top,1,7,4,0.85148,34
5,top,1,7,5,0.91694,23
5,top,1,7,6,0.9579,15
5,top,2,0,-6,0.0298,291
5,top,2,0,-5,0.06159,435
5,top,2,0,-4,0.11518,649
5,top,2,0,-3,0.19562,968
5,top,2,0,-2,0.30314,1444
5,top,2,0,-1,0.43116,2154
5,top,2,0,0,0.5669,3213
5,top,2,0,1,0.69512,2154
5,top,2,0,2,0.80299,1444
5,top,2,0,3,0.88382,968
5,top,2,0,4,0.93777,649
5,top,2,0,5,0.96984,435
5,top,2,0,6,0.98681,291
5,top,2,1,-6,0.02699,160
5,top,2,1,-5,0.05652,239
5,top,2,1,-4,0.10702,357
5,top,2,1,-3,0.18393,532
5,top,2,1,-2,0.28826,794
5,top,2,1,-1,0.41429,1185
5,top,2,1,0,0.5499,1767
5,top,2,1,1,0.67987,1185
5,top,2,1,2,0.79082,794
5,top,2,1,3,0.87518,532
5,top,2,1,4,0.93231,357
5,top,2,1,5,0.96677,239
5,top,2,1,6,0.98527,160
5,top,2,2,-6,0.02503,87
5,top,2,2,-5,0.05292,130
5,top,2,2,-4,0.10115,195
5,top,2,2,-3,0.17542,290
5,top,2,2,-2,0.27727,433
5,top,2,2,-1,0.40168,646
5,top,2,2,0,0.53702,964
5,top,2,2,1,0.66816,646
5,top,2,2,2,0.78135,433
5,top,2,2,3,0.86837,290
5,top,2,2,4,0.92795,195
5,top,2,2,5,0.96429,130
5,top,2,2,6,0.98402,87
5,top,2,3,-6,0.02291,52
5,top,2,3,-5,0.04898,78
5,top,2,3,-4,0.09465,117
5,top,2,3,-3,0.16588,174
5,top,2,3,-2,0.26481,260
5,top,2,3,-1,0.3872,388
5,top,2,3,0,0.52206,578
5,top,2,3,1,0.6544,388
5,top,2,3,2,0.7701,260
5,top,2,3,3,0.86018,174
5,top,2,3,4,0.92265,117
5,top,2,3,5,0.96123,78
5,top,2,3,6,0.98245,52
5,top,2,4,-6,0.02436,29
5,top,2,4,-5,0.05167,43
5,top,2,4,-4,0.0991,65
5,top,2,4,-3,0.17243,97
5,top,2,4,-2,0.27339,144
5,top,2,4,-1,0.39719,215
5,top,2,4,0,0.5324,321
5,top,2,4,1,0.66393,215
5,top,2,4,2,0.77791,144
5,top,2,4,3,0.86587,97
5,top,2,4,4,0.92634,65
5,top,2,4,5,0.96336,43
5,top,2,4,6,0.98355,29
5,top,2,5,-6,0.02201,29
5,top,2,5,-5,0.0473,43
5,top,2,5,-4,0.09185,65
5,top,2,5,-3,0.16174,97
5,top,2,5,-2,0.25936,144
5,top,2,5,-1,0.3808,215
5,top,2,5,0,0.51538,321
5,top,2,5,1,0.64821,215
5,top,2,5,2,0.76498,144
5,top,2,5,3,0.85642,97
5,top,2,5,4,0.92019,65
5,top,2,5,5,0.9598,43
5,top,2,5,6,0.98171,29
5,top,2,6,-6,0.02024,20
5,top,2,6,-5,0.04396,30
5,top,2,6,-4,0.08623,45
5,top,2,6,-3,0.15333,68
5,top,2,6,-2,0.24818,101
5,top,2,6,-1,0.36759,151
5,top,2,6,0,0.50147,225
5,top,2,6,1,0.63518,151
5,top,2,6,2,0.75413,101
5,top,2,6,3,0.84837,68
5,top,2,6,4,0.91488,45
5,top,2,6,5,0.95669,30
5,top,2,6,6,0.98009,20
5,top,2,7,-6,0.01753,15
5,top,2,7,-5,0.03875,22
5,top,2,7,-4,0.07734,32
5,top,2,7,-3,0.13983,48
5,top,2,7,-2,0.22994,72
5,top,2,7,-1,0.34566,108
5,top,2,7,0,0.47802,161
5,top,2,7,1,0.61287,108
5,top,2,7,2,0.73523,72
5,top,2,7,3,0.83414,48
5,top,2,7,4,0.90535,32
5,top,2,7,5,0.951,22
5,top,2,7,6,0.97707,15
5,bottom,0,0,-6,0.02519,343
5,bottom,0,0,-5,0.05519,512
5,bottom,0,0,-4,0.10816,763
5,bottom,0,0,-3,0.19041,1139
5,bottom,0,0,-2,0.30276,1698
5,bottom,0,0,-1,0.43778,2534
5,bottom,0,0,0,0.58051,3780
5,bottom,0,0,1,0.71329,2534
5,bottom,0,0,2,0.82196,1698
5,bottom,0,0,3,0.90021,1139
5,bottom,0,0,4,0.94978,763
5,bottom,0,0,5,0.9774,512
5,bottom,0,0,6,0.99,343
5,bottom,0,1,-6,0.03434,189
5,bottom,0,1,-5,0.0721,281
5,bottom,0,1,-4,0.1356,420
5,bottom,0,1,-3,0.22955,626
5,bottom,0,1,-2,0.35181,934
5,bottom,0,1,-1,0.49178,1394
5,bottom,0,1,0,0.63278,2079
5,bottom,0,1,1,0.75773,1394
5,bottom,0,1,2,0.85517,934
5,bottom,0,1,3,0.92202,626
5,bottom,0,1,4,0.96236,420
5,bottom,0,1,5,0.98378,281
5,bottom,0,1,6,0.99,189
5,bottom,0,2,-6,0.04149,103
5,bottom,0,2,-5,0.08479,153
5,bottom,0,2,-4,0.15541,229
5,bottom,0,2,-3,0.25669,342
5,bottom,0,2,-2,0.38449,510
5,bottom,0,2,-1,0.52636,760
5,bottom,0,2,0,0.66492,1134
5,bottom,0,2,1,0.78399,760
5,bottom,0,2,2,0.87402,510
5,bottom,0,2,3,0.93391,342
5,bottom,0,2,4,0.96895,229
5,bottom,0,2,5,0.98698,153
5,bottom,0,2,6,0.99,103
5,bottom,0,3,-6,0.05345,62
5,bottom,0,3,-5,0.10525,92
5,bottom,0,3,-4,0.18614,137
5,bottom,0,3,-3,0.29726,205
5,bottom,0,3,-2,0.43154,306
5,bottom,0,3,-1,0.57432,456
5,bottom,0,3,0,0.70787,680
5,bottom,0,3,1,0.8178,456
5,bottom,0,3,2,0.8974,306
5,bottom,0,3,3,0.94811,205
5,bottom,0,3,4,0.97653,137
5,bottom,0,3,5,0.99,92
5,bottom,0,3,6,0.99,62
5,bottom,0,4,-6,0.05012,34
5,bottom,0,4,-5,0.09965,51
5,bottom,0,4,-4,0.17787,76
5,bottom,0,4,-3,0.28651,114
5,bottom,0,4,-2,0.41927,170
5,bottom,0,4,-1,0.56201,253
5,bottom,0,4,0,0.69703,378
5,bottom,0,4,1,0.80941,253
5,bottom,0,4,2,0.89169,170
5,bottom,0,4,3,0.9447,114
5,bottom,0,4,4,0.97474,76
5,bottom,0,4,5,0.98971,51
5,bottom,0,4,6,0.99,34
5,bottom,0,5,-6,0.06846,34
5,bottom,0,5,-5,0.12981,51
5,bottom,0,5,-4,0.22145,76
5,bottom,0,5,-3,0.34185,114
5,bottom,0,5,-2,0.48102,170
5,bottom,0,5,-1,0.62257,253
5,bottom,0,5,0,0.74922,378
5,bottom,0,5,1,0.84894,253
5,bottom,0,5,2,0.91801,170
5,bottom,0,5,3,0.96009,114
5,bottom,0,5,4,0.98265,76
5,bottom,0,5,5,0.99,51
5,bottom,0,5,6,0.99,34
5,bottom,0,6,-6,0.07744,24
5,bottom,0,6,-5,0.14401,36
5,bottom,0,6,-4,0.24117,53
5,bottom,0,6,-3,0.36593,80
5,bottom,0,6,-2,0.50685,119
5,bottom,0,6,-1,0.64691,177
5,bottom,0,6,0,0.76938,265
5,bottom,0,6,1,0.86361,177
5,bottom,0,6,2,0.92738,119
5,bottom,0,6,3,0.96536,80
5,bottom,0,6,4,0.98525,53
5,bottom,0,6,5,0.99,36
5,bottom,0,6,6,0.99,24
5,bottom,0,7,-6,0.09605,17
5,bottom,0,7,-5,0.17248,26
5,bottom,0,7,-4,0.27945,38
5,bottom,0,7,-3,0.41114,57
5,bottom,0,7,-2,0.55377,85
5,bottom,0,7,-1,0.6897,127
5,bottom,0,7,0,0.80368,189
5,bottom,0,7,1,0.88776,127
5,bottom,0,7,2,0.94233,85
5,bottom,0,7,3,0.97348,57
5,bottom,0,7,4,0.98913,38
5,bottom,0,7,5,0.99,26
5,bottom,0,7,6,0.99,17
5,bottom,1,0,-6,0.02075,309
5,bottom,1,0,-5,0.04665,460
5,bottom,1,0,-4,0.09373,687
5,bottom,1,0,-3,0.16901,1025
5,bottom,1,0,-2,0.27487,1529
5,bottom,1,0,-1,0.40583,2280
5,bottom,1,0,0,0.54836,3402
5,bottom,1,0,1,0.68486,2280
5,bottom,1,0,2,0.79987,1529
5,bottom,1,0,3,0.88513,1025
5,bottom,1,0,4,0.94073,687
5,bottom,1,0,5,0.97263,460
5,bottom,1,0,6,0.98873,309
5,bottom,1,1,-6,0.02579,170
5,bottom,1,1,-5,0.05633,253
5,bottom,1,1,-4,0.11004,378
5,bottom,1,1,-3,0.19316,564
5,bottom,1,1,-2,0.30629,841
5,bottom,1,1,-1,0.44175,1254
5,bottom,1,1,0,0.58445,1871
5,bottom,1,1,1,0.71671,1254
5,bottom,1,1,2,0.82457,841
5,bottom,1,1,3,0.90196,564
5,bottom,1,1,4,0.95081,378
5,bottom,1,1,5,0.97793,253
5,bottom,1,1,6,0.99,170
5,bottom,1,2,-6,0.02933,93
5,bottom,1,2,-5,0.06294,138
5,bottom,1,2,-4,0.1209,206
5,bottom,1,2,-3,0.20882,307
5,bottom,1,2,-2,0.32614,459
5,bottom,1,2,-1,0.46384,684
5,bottom,1,2,0,0.60606,1021
5,bottom,1,2,1,0.73528,684
5,bottom,1,2,2,0.8386,459
5,bottom,1,2,3,0.91127,307
5,bottom,1,2,4,0.95623,206
5,bottom,1,2,5,0.98071,138
5,bottom,1,2,6,0.99,93
5,bottom,1,3,-6,0.03503,56
5,bottom,1,3,-5,0.07334,83
5,bottom,1,3,-4,0.13757,124
5,bottom,1,3,-3,0.23229,184
5,bottom,1,3,-2,0.35516,275
5,bottom,1,3,-1,0.49537,410
5,bottom,1,3,0,0.63616,612
5,bottom,1,3,1,0.76054,410
5,bottom,1,3,2,0.85721,275
5,bottom,1,3,3,0.92332,184
5,bottom,1,3,4,0.96309,124
5,bottom,1,3,5,0.98414,83
5,bottom,1,3,6,0.99,56
5,bottom,1,4,-6,0.03691,31
5,bottom,1,4,-5,0.07671,46
5,bottom,1,4,-4,0.14287,69
5,bottom,1,4,-3,0.23961,102
5,bottom,1,4,-2,0.36404,153
5,bottom,1,4,-1,0.50485,228
5,bottom,1,4,0,0.64504,340
5,bottom,1,4,1,0.76785,228
5,bottom,1,4,2,0.8625,153
5,bottom,1,4,3,0.92668,102
5,bottom,1,4,4,0.96497,69
5,bottom,1,4,5,0.98506,46
5,bottom,1,4,6,0.99,31
5,bottom,1,5,-6,0.04245,31
5,bottom,1,5,-5,0.08648,46
5,bottom,1,5,-4,0.158,69
5,bottom,1,5,-3,0.26018,102
5,bottom,1,5,-2,0.38862,153
5,bottom,1,5,-1,0.53065,228
5,bottom,1,5,0,0.66884,340
5,bottom,1,5,1,0.78714,228
5,bottom,1,5,2,0.87624,153
5,bottom,1,5,3,0.93528,102
5,bottom,1,5,4,0.9697,69
5,bottom,1,5,5,0.98734,46
5,bottom,1,5,6,0.99,31
5,bottom,1,6,-6,0.0511,22
5,bottom,1,6,-5,0.1013,32
5,bottom,1,6,-4,0.18031,48
5,bottom,1,6,-3,0.2897,72
5,bottom,1,6,-2,0.42293,107
5,bottom,1,6,-1,0.5657,160
5,bottom,1,6,0,0.70029,238
5,bottom,1,6,1,0.81194,160
5,bottom,1,6,2,0.89342,107
5,bottom,1,6,3,0.94574,72
5,bottom,1,6,4,0.97529,48
5,bottom,1,6,5,0.98997,32
5,bottom,1,6,6,0.99,22
5,bottom,1,7,-6,0.05764,15
5,bottom,1,7,-5,0.11223,23
5,bottom,1,7,-4,0.19634,34
5,bottom,1,7,-3,0.31035,51
5,bottom,1,7,-2,0.4463,76
5,bottom,1,7,-1,0.58893,114
5,bottom,1,7,0,0.72059,170
5,bottom,1,7,1,0.82753,114
5,bottom,1,7,2,0.90394,76
5,bottom,1,7,3,0.95197,51
5,bottom,1,7,4,0.97853,34
5,bottom,1,7,5,0.99,23
5,bottom,1,7,6,0.99,15
5,bottom,2,0,-6,0.0181,291
